,id,resposta,ner_tags
567,568," [('Legislação', 'RR-162000-20.2007.5.15.0046'), ('Tempo', 'DEJT-09/03/12'), ('Legislação', 'RR-81400-81.2008.5.15.0141'), ('Tempo', 'DEJT-04/05/12'), ('Legislação', 'RR-82300-64.2008.5.15.0141'), ('Tempo', 'DEJT-17/06/11'), ('Legislação', 'RR-173100-04.2008.5.15.0024'), ('Tempo', 'DEJT-20/04/12'), ('Legislação', 'RR-385-55.2010.5.15.0033'), ('Tempo', 'DEJT-23/03/12'), ('Legislação', 'RR-140600-76.2009.5.15.0143'), ('Tempo', 'DEJT-19/04/11'), ('Legislação', 'RR-164200-74.2007.5.15.0086'), ('Tempo', 'DEJT-30/09/11e'), ('Legislação', 'RR-114900-67.2008.5.15.0003'), ('Tempo', 'DEJT-05/08/11')]",['o']
568,569,"A saída seria: [('T': LEGISLACAO, 'E': Lei Complementar nº 180/78), ('T': JURISPRUDENCIA, 'E': Súmula 296, inciso I, do C. TST)].",['o']
569,570," [('LEGISLACAO', 'CLT'), ('LEGISLACAO', 'Leis Estaduais'), ('JURISPRUDENCIA', 'Súmula do STF'), ('JURISPRUDENCIA', 'Art. 896 da CLT')]",['o']
570,571, Nenhuma entidade foi identificada.,['o']
571,572, Nenhuma entidade reconhecida.,['o']
572,573," [('T': LEGISLACAO, 'E': CLT), ('T': TEMPO, 'E': 1º)]",['o']
573,574," [('LEGISLACAO', 'decisão'), ('JURISPRUDENCIA', 'agravada'), ('JURISPRUDENCIA', 'agravante')]",['o']
574,575," [('Legislação', 'Constituição Federal'), ('Legislação', 'CPC'), ('Legislação', 'CLT'), ('Jurisprudência', 'MS-27350/DF'), ('Jurisprudência', 'AG-REG-ARE-753481'), ('Jurisprudência', 'ARE-791637')]",['o']
575,576," [('LEGISLACAO', 'E-ED-AIRR-10307-04.2010.5.05.0000'), ('LEGISLACAO', 'E-ED-AIRR-129900-34.2009.5.15.0016'), ('LEGISLACAO', 'Ag-E-ED-AgR-AIRR-92640-31.2005.03.0004')]",['o']
576,577," [('T': 'LEGISLACAO', 'E': 'art. 557, caput, do CPC'), ('T': 'JURISPRUDENCIA', 'E': 'Súmula 435 do TST')]",['o']
577,578," [('LEGISLACAO', 'Constituição Federal'), ('JURISPRUDENCIA', 'dissenso jurisprudencial'), ('ORGANIZACAO', 'CRUESP')]",['o']
578,579, Não há entidades predefinidas identificadas.,['o']
579,580," [('LEGISLACAO', 'Constituição Federal'), ('LEGISLACAO', 'arts. 37, X, 61, § 1º, I, ``a`` e 207 da Constituição Federal'), ('JURISPRUDENCIA', 'decisões da SBDI-1 desta Corte Superior'), ('ORGANIZACAO', 'CRUESP - Conselho de Reitores das Universidades do Estado de São Paulo')]",['o']
580,581," [('LEGISLACAO': 'CLT', 'E': 'CLT'), ('JURISPRUDENCIA': 'jurisprudência', 'E': 'jurisprudência')]",['o']
581,582," [('T': LEGISLACAO, 'E': arts. 37, X, 61, § 1º, I, ``a'', e 207 da Constituição Federal)]",['o']
582,583, Nenhuma entidade identificada.,['o']
583,584," [('T': 'PESSOA', 'E': 'Ministros'), ('T': 'ORGANIZACAO', 'E': 'Primeira Turma do Tribunal Superior do Trabalho')]",['o']
584,585," [('LOCAL', 'Brasília'), ('TEMPO', '02 de março de 2016')]",['o']
585,586," [('PESSOA', 'Walmir Oliveira da Costa'), ('ORGANIZACAO', 'Justiça do Trabalho'), ('LEGISLACAO', 'MP 2.200-2/2001'), ('TEMPO', '03/03/2016')]",['o']
586,587," [('T': 'LEGISLACAO', 'E': 'CORDÃO (8ª Turma)'), ('T': 'JURISPRUDENCIA', 'E': 'GMDMC/Tcb/Vb/nc/lp'), ('T': 'LEGISLACAO', 'E': 'AGRAVO DE INSTRUMENTO EM RECURSO DE REVISTA')]",['o']
587,588, Nenhuma entidade encontrada.,['o']
588,589," [('PESSOA', 'atendente'), ('LOCAL', 'local'), ('ORGANIZACAO', 'Regional'), ('TEMPO', 'circunstância')]",['o']
589,590," [('PESSOA', 'reclamante'), ('ORGANIZACAO', 'CLT'), ('LEGISLACAO', 'art. 456, parágrafo único')]",['o']
590,591," [('LEGISLACAO', 'divergência jurisprudencial')].",['o']
591,592," [('T': LEGISLACAO, 'E': Súmula 296 do TST)]",['o']
592,593," [('T': LEGISLACAO, 'E': DANO MORAL)]",['o']
593,594," [('T': PESSOA, 'E': AUSÊNCIA), ('T': LEGISLACAO, 'E': ANOTAÇÃO DA CTPS)]",['o']
594,595," [('LOCAL', 'Tribunal Regional'), ('ORGANIZACAO', 'mesmo Tribunal Regional'), ('JURISPRUDENCIA', 'decisão recorrida')]",['o']
595,596," [('LEGISLACAO', 'OJ nº 111'), ('ORGANIZACAO', 'TST'), ('LEGISLACAO', 'SDI-1')]",['o']
596,597,Resposta: Não há entidades nomeadas para extrair no texto fornecido.,['o']
597,598," [('T': 'LEGISLACAO', 'E': 'INDENIZAÇÃO DO TÍQUETE-REFEIÇÃO')]",['o']
598,599," [('T': LEGISLACAO, 'E': Norma Coletiva)]",['o']
599,600," [('LOCAL', 'Vara do Trabalho'), ('ORGANIZACAO', 'Tribunal Regional'), ('LEGISLACAO', 'CLT'), ('TEMPO', 'artigo 896')]",['o']
600,601," [('LEGISLACAO', 'DANO MORAL')]",['o']
601,602, Não há entidades nomeadas reconhecidas.,['o']
602,603," [('ORGANIZACAO', 'ré'), ('LEGISLACAO', 'indenização'), ('JURISPRUDENCIA', 'sentença'), ('TEMPO', 'término'), ('ORGANIZACAO', 'reclamado')]",['o']
603,604," [('LEGISLACAO', 'Súmula nº 8 da Corte'), ('TEMPO', 'indenização por dano moral')]",['o']
604,605," [('Legislação', 'CLT'), ('Legislação', 'Artigo 467')]",['o']
605,606," [('T': LEGISLACAO, 'E': 467 da CLT)]",['o']
606,607," [('JURISPRUDENCIA', 'multa'), ('PESSOA', 'parte adversa'), ('PESSOA', 'trabalhador'), ('TEMPO', 'primeira audiência'), ('LEGISLACAO', 'verbas rescisórias')]",['o']
607,608,"[('LEGISLACAO', 'Súmula nº 126 do TST')]",['o']
608,609," [('T': LEGISLACAO, 'E': CLT)]",['o']
609,610," [('LEGISLACAO', 'MULTA NORMATIVA')]",['o']
610,611," [('T': LEGISLACAO, 'E': CLT), ('T': LEGISLACAO, 'E': art. 896), ('T': LEGISLACAO, 'E': Constituição Federal), ('T': JURISPRUDENCIA, 'E': súmula desta Corte), ('T': JURISPRUDENCIA, 'E': súmula vinculante do STF), ('T': JURISPRUDENCIA, 'E': divergência jurisprudencial)]",['o']
611,612," [('T': LEGISLACAO, 'E': Agravo de Instrumento)]",['o']
612,613," [('PESSOA', 'CLAUDINEI OZÓRIO VITALE'), ('ORGANIZACAO', 'RESTAURANTE E PIZZARIA SALGADO FILHO LTDA'), ('LEGISLACAO', 'TST-AIRR-1000669-10.2013.5.02.0322')]",['o']
613,614," [('PESSOA', 'Vice-Presidente'), ('LOCAL', '2ª Região'), ('ORGANIZACAO', 'Tribunal Regional do Trabalho'), ('LEGISLACAO', 'despacho'), ('JURISPRUDENCIA', 'recurso de revista'), ('JURISPRUDENCIA', 'seguimento'), ('PESSOA', 'reclamante')]",['o']
614,615, Nenhuma entidade foi reconhecida.,['o']
615,616, Não há entidades nomeadas neste texto.,['o']
616,617," [('ORGANIZACAO', 'Procuradoria-Geral do Trabalho'), ('LEGISLACAO', 'Regimento Interno do TST'), ('TEMPO', '83 do Regimento Interno do TST')]",['o']
617,618, Nenhuma saída. Não há entidades predefinidas neste texto.,['o']
618,619," [('T': 'LEGISLACAO', 'E': 'agravo de instrumento'), ('T': 'TEMPO', 'E': 'tempestivo'), ('T': 'JURISPRUDENCIA', 'E': 'conheço')]",['o']
619,620, Nenhuma entidade identificada.,['o']
620,621," [('T': TEMPO, 'E': 'acúmulo de função')]",['o']
621,622," [('PESSOA', 'recorrente'), ('ORGANIZACAO', 'atendente'), ('ORGANIZACAO', 'auxiliar de serviços gerais')]",['o']
622,623," [('PESSOA', 'ré'), ('LOCAL', 'balcão'), ('ORGANIZACAO', 'estabelecimento'), ('TEMPO', 'mister'), ('LEGISLACAO', 'ID nº 1191453')]",['o']
623,624," [('PESSOA', 'atendente'), ('LOCAL', 'local'), ('ORGANIZACAO', 'estabelecimento'), ('TEMPO', 'primeira'), ('LEGISLACAO', 'circunstância'), ('JURISPRUDENCIA', 'testemunha')]",['o']
624,625," [('LEGISLACAO', 'CLT'), ('ORGANIZACAO', 'empregador'), ('ORGANIZACAO', 'empregado'), ('LEGISLACAO', 'alínea ``a'' do art. 483 da CLT'), ('LEGISLACAO', 'art. 461 da CLT')]",['o']
625,626," [('LEGISLACAO', 'legislação'), ('LEGISLACAO', 'contrato de trabalho')]",['o']
626,627," [('PESSOA', 'empregado'), ('LEGISLACAO', 'CLT'), ('JURISPRUDENCIA', 'art.456, parágrafo único')]",['o']
627,628, Não há entidades reconhecidas.,['o']
628,629," [('PESSOA', 'reclamante'), ('LEGISLACAO', 'fl.323'), ('TEMPO', 'fls.333/338'), ('ORGANIZACAO', 'barman'), ('ORGANIZACAO', 'auxiliar de serviços gerais'), ('ORGANIZACAO', 'atendente')]",['o']
629,630," [('PESSOA', 'ele'), ('ORGANIZACAO', 'contrato de trabalho')]",['o']
630,631," [('T': 'JURISPRUDENCIA', 'E': 'divergência jurisprudencial')]",['o']
631,632,Não há entidades nomeadas para extrair deste texto.,['o']
632,633," [('PESSOA', 'atendente barman'), ('LOCAL', 'local'), ('ORGANIZACAO', 'Regional'), ('LEGISLACAO', 'circunstância'), ('JURISPRUDENCIA', 'realização de serviços gerais')]",['o']
633,634," [('LEGISLACAO', 'legislação autônoma'), ('LEGISLACAO', 'legislação heterônoma'), ('CONTRATO', 'contrato de trabalho')]",['o']
634,635," [('PESSOA', 'reclamante'), ('ORGANIZACAO', 'CLT'), ('LEGISLACAO', 'art. 456, parágrafo único')]",['o']
635,636," [('LEGISLACAO', 'divergência jurisprudencial'), ('JURISPRUDENCIA', 'jurisprudencial')]",['o']
636,637," [('LEGISLACAO', 'Súmula 296 do TST')]",['o']
637,638," [('ORGANIZACAO', 'Tribunal Regional'), ('LEGISLACAO', 'decisão recorrida')]",['o']
638,639," [('LEGISLACAO', 'OJ nº 111'), ('ORGANIZACAO', 'SDI-1'), ('ORGANIZACAO', 'TST')]",['o']
639,640, Não há entidades nomeadas nesse texto.,['o']
640,641," [('T': LEGISLACAO, 'E': DANO MORAL)]",['o']
641,642," [('T': 'LEGISLACAO', 'E': 'AUSÊNCIA DE ANOTAÇÃO DA CTPS')]",['o']
642,643," [('PESSOA', 'reclamante'), ('LEGISLACAO', 'indenização'), ('JURISPRUDENCIA', 'dano moral'), ('TEMPO', 'CTPS')]",['o']
643,644," [('T': LEGISLACAO, 'E': 'dano moral'), ('T': JURISPRUDENCIA, 'E': 'ausência de anotação')]",['o']
644,645," [('LEGISLACAO', 'divergência jurisprudencial')]",['o']
645,646,"Não há entidades nomeadas nesse texto, então a saída é: Nenhuma entidade reconhecida.",['o']
646,647," [('ORGANIZACAO', 'Tribunal Regional'), ('LEGISLACAO', 'decisão recorrida')]",['o']
647,648," [('LEGISLACAO', 'OJ nº 111'), ('ORGANIZACAO', 'SDI-1'), ('ORGANIZACAO', 'TST')]",['o']
648,649, Nenhuma entidade reconhecida.,['o']
649,650,"Não é possível processar a entrada fornecida, pois não contém nenhuma entidade nomeada.",['o']
650,651," [('T': LEGISLACAO, 'E': INDENIZAÇÃO), ('T': TEMPO, 'E': TÍQUETE-REFEIÇÃO)]",['o']
651,652," [('T': LEGISLACAO, 'E': NORMA COLETIVA)]",['o']
652,653," [('PESSOA', 'reclamante'), ('LOCAL', 'fls.'), ('TEMPO', 'todo o pacto laboral'), ('LEGISLACAO', 'indenização'), ('JURISPRUDENCIA', 'tíquete refeição'), ('TEMPO', 'durante'), ('ORGANIZACAO', 'pizzas')]",['o']
653,654," [('LEGISLACAO', 'norma coletiva'), ('TEMPO', '55ª'), ('LOCAL', 'refeição'), ('LOCAL', 'lanches'), ('TEMPO', 'indenização')]",['o']
654,655," [('T': 'JURISPRUDENCIA', 'E': 'divergência jurisprudencial')].",['o']
655,656,Não há nenhuma entidade nomeada no texto fornecido.,['o']
656,657," [('T': 'LOCAL', 'E': 'Vara do Trabalho'), ('T': 'ORGANIZACAO', 'E': 'Tribunal Regional'), ('T': 'LEGISLACAO', 'E': 'CLT')]",['o']
657,658, Nenhuma entidade reconhecida.,['o']
658,659," [('LEGISLACAO', 'DANO MORAL')]",['o']
659,660, Nenhuma saída. Não há entidades nomeadas no texto de entrada.,['o']
660,661," [('T': TEMPO, 'E': 'Quanto'), ('T': LOCAL, 'E': 'Regional'), ('T': LEGISLACAO, 'E': 'indenização'), ('T': JURISPRUDENCIA, 'E': 'dano moral')]",['o']
661,662," [('PESSOA', 'Wladimir'), ('LOCAL', 'seu atual emprego'), ('ORGANIZACAO', 'seu empregador'), ('TEMPO', '14.03.2013'), ('TEMPO', '19h')]",['o']
662,663," [('PESSOA', 'Wladimir'), ('ORGANIZACAO', 'ID n. 1191555')]",['o']
663,664," [('PESSOA', 'Wladimir'), ('PESSOA', 'LUCIANA MARTINS DOS SANTOS'), ('LOCAL', 'Travessa das Hortências, 68, Jd. Las Vegas, Guarulhos/SP')]",['o']
664,665, Nenhuma entidade predefinida encontrada.,['o']
665,666," [('PESSOA', 'Vladimir'), ('ORGANIZACAO', 'STAR TIC'), ('TEMPO', 'dois meses'), ('TEMPO', 'inicio deste ano'), ('TEMPO', '9h às 16h30'), ('TEMPO', '15h30 às 23h'), ('LOCAL', 'local de trabalho'), ('LOCAL', 'praça de alimentação'), ('NUMERO', '4')]",['o']
666,667,"Não há entidades nomeadas nesse texto, portanto, nenhuma saída é gerada.",['o']
667,668," [('PESSOA', 'Wladimir')]",['o']
668,669," [('PESSOA', 'empregado da ré'), ('PESSOA', 'reclamante'), ('ORGANIZACAO', 'empresa'), ('TEMPO', 'término da relação empregatícia')]",['o']
669,670," [('T': PESSOA, 'E': Mantenho)]",['o']
670,671," [('PESSOA', 'reclamante'), ('ORGANIZACAO', 'ex-patrão'), ('LOCAL', 'novo local de trabalho')]",['o']
671,672," [('LEGISLACAO', 'Súmula nº 8 do TST')]",['o']
672,673,Não há entidades nomeadas neste texto.,['o']
673,674," [('Tipo': 'JURISPRUDÊNCIA', 'Entidade': 'sentença'), ('Tipo': 'ORGANIZAÇÃO', 'Entidade': 'ré'), ('Tipo': 'PESSOA', 'Entidade': 'empregado'), ('Tipo': 'PESSOA', 'Entidade': 'reclamante'), ('Tipo': 'ORGANIZAÇÃO', 'Entidade': 'reclamado')]",['o']
674,675," [('T': 'LEGISLACAO', 'E': 'Súmula nº 8 da Corte'), ('T': 'TEMPO', 'E': 'tema em análise')]",['o']
675,676, Nenhuma.,['o']
676,677," [('LEGISLACAO', 'CLT'), ('TEMPO', '5'), ('LEGISLACAO', 'ARTIGO 467')]",['o']
677,678," [('LOCAL', 'Regional'), ('LEGISLACAO', 'CLT'), ('JURISPRUDENCIA', 'art. 467')]",['o']
678,679," [('Legislação', 'CLT'), ('Pessoa', 'trabalhador'), ('Tempo', 'primeira audiência')]",['o']
679,680, Nenhuma entidade foi reconhecida.,['o']
680,681, Não há entidades identificáveis neste texto.,['o']
681,682," [('T': LEGISLACAO, 'E': CLT)]",['o']
682,683," [('LEGISLACAO', 'artigo 467 da CLT')]",['o']
683,684," Nenhuma saída, pois não há nenhuma entidade nomeada no texto.",['o']
684,685," [('T': LEGISLACAO, 'E': CLT)]",['o']
685,686," [('PESSOA', 'trabalhador'), ('VERBAS', 'verbas rescisórias')]",['o']
686,687," [('LEGISLACAO', 'Súmula nº 126 do TST')]",['o']
687,688," [('LEGISLACAO', 'CLT')]",['o']
688,689, Não há entidades nomeadas neste texto.,['o']
689,690," [('T': LEGISLACAO, 'E': MULTA NORMATIVA)]",['o']
690,691," [('T': LEGISLACAO, 'E': cláusula 55ª), ('T': TEMPO, 'E': Às fls. 351/352)]",['o']
691,692," [('LEGISLACAO', 'CLT'), ('LEGISLACAO', 'art. 896'), ('LEGISLACAO', 'Constituição Federal'), ('JURISPRUDENCIA', 'súmula desta Corte'), ('JURISPRUDENCIA', 'súmula vinculante do STF'), ('JURISPRUDENCIA', 'divergência jurisprudencial')]",['o']
692,693, Não há entidades nomeadas nesse texto.,['o']
693,694," [('T': 'ORGANIZACAO', 'E': 'Oitava Turma do Tribunal Superior do Trabalho'), ('T': 'LEGISLACAO', 'E': 'agravo de instrumento')]",['o']
694,695," [('LOCAL', 'Brasília'), ('TEMPO', '9 de Março de 2016')]",['o']
695,696,"Resposta: [('PESSOA', 'Dora Maria da Costa'), ('ORGANIZACAO', 'Justiça do Trabalho'), ('LEGISLACAO', 'MP 2.200-2/2001'), ('LEGISLACAO', 'Infra-Estrutura de Chaves Públicas Brasileira')]",['o']
696,697," [('T': 'LEGISLACAO', 'E': 'Lei 13.015/2014')]",['o']
697,698," [('T': 'LEGISLACAO', 'E': 'EXECUÇÃO')]",['o']
698,699," [('T': LEGISLACAO, 'E': ARREMATAÇÃO)]",['o']
699,700," [('LEGISLACAO', 'ANULAÇÃO')]",['o']
700,701, Não há entidades reconhecíveis nesse texto.,['o']
701,702, Nenhuma entidade foi detectada.,['o']
702,703,"Resposta: [('T': 'LEGISLACAO', 'E': 'CLT'), ('T': 'LEGISLACAO', 'E': 'art. 896, § 1.º-A, I')]",['o']
703,704, Nenhuma entidade predefinida foi encontrada.,['o']
704,705," [('T': ORGANIZACAO, 'E': UNIÃO), ('T': ORGANIZACAO, 'E': PGFN), ('T': PESSOA, 'E': EDELSON BARBOSA DE SOUZA), ('T': LEGISLACAO, 'E': TST-AIRR-28500-14.2009.5.06.0020)]",['o']
705,706," [('T': 'ORGANIZACAO', 'E': 'Tribunal Regional'), ('T': 'ORGANIZACAO', 'E': 'União')]",['o']
706,707," [('ORGANIZACAO', 'União'), ('LEGISLACAO', 'agravo de instrumento'), ('LEGISLACAO', 'recurso de revista')]",['o']
707,708, Não há entidades nomeadas neste texto.,['o']
708,709," [('T': 'ORGANIZACAO', 'E': 'Ministério Público do Trabalho'), ('T': 'LEGISLACAO', 'E': 'Lei Complementar 75/1993')]",['o']
709,710, Não há entidades nomeadas neste texto.,['o']
710,711," [('LEGISLACAO', 'requisitos legais'), ('JURISPRUDENCIA', 'agravo de instrumento')]",['o']
711,712," [('T': LOCAL, 'E': Tribunal Regional), ('T': LEGISLACAO, 'E': Direito Processual Civil), ('T': LEGISLACAO, 'E': Direito do Trabalho), ('T': LEGISLACAO, 'E': Liquidação/Cumprimento/Execução), ('T': LEGISLACAO, 'E': Execução Fiscal)]",['o']
712,713," [('LEGISLACAO', 'Código de Processo Civil'), ('LEGISLACAO', 'artigo 473'), ('LEGISLACAO', 'artigo 692'), ('LEGISLACAO', 'artigo 746'), ('LEGISLACAO', 'Lei nº 6830/1980'), ('LEGISLACAO', 'artigo 13'), ('LEGISLACAO', '§1º')]",['o']
713,714," [('Organização', 'UNIÃO - FAZENDA NACIONAL'), ('Jurisprudência', 'decisão turmária'), ('Legislação', 'execução fiscal')]",['o']
714,715," [('LEGISLACAO', 'Lei 6.830/1980'), ('JURISPRUDENCIA', 'art. 746 do CPC')]",['o']
715,716," [('T': LEGISLACAO, 'E': 'artigo 5º, inciso LXXVIII da Constituição da República')]",['o']
716,717," [('LEGISLACAO', 'acórdão'), ('LEGISLACAO', 'arrematação'), ('LEGISLACAO', 'embargos'), ('JURISPRUDENCIA', 'reforma')]",['o']
717,718, Nenhuma entidade foi identificada.,['o']
718,719," [('LEGISLACAO': 'Lei nº 13.015/2014', 'CLT': 'CLT'), ('JURISPRUDENCIA': '§ 1º-A', 'CLT': 'CLT')]",['o']
719,720," [('T': LEGISLACAO, 'E': 'nova ordem'), ('T': JURISPRUDENCIA, 'E': 'Súmula de jurisprudência da C. Corte Revisora'), ('T': JURISPRUDENCIA, 'E': 'Súmula vinculante do E. STF'), ('T': JURISPRUDENCIA, 'E': 'dissenso pretoriano')]",['o']
720,721," [('T': LEGISLACAO, 'E': decisão recorrida), ('T': TEMPO, 'E': pena)]",['o']
721,722," [('T': PESSOA, 'E': parte)]",['o']
722,723,"Resposta: [('PESSOA', 'Cláudio Brandão'), ('ORGANIZACAO', 'Tribunal Superior do Trabalho'), ('LEGISLACAO', 'Reforma do Sistema Recursal Trabalhista')]",['o']
723,724," [('T': 'LEGISLACAO', 'E': 'Lei n. 13.015/2014')]",['o']
724,725," [('LOCAL', 'São Paulo'), ('TEMPO', 'LTr'), ('TEMPO', '2015'), ('LEGISLACAO', 'p. 53')]",['o']
725,726," [('LEGISLACAO', 'CLT'), ('LEGISLACAO', 'Lei nº 13.015'), ('TEMPO', '22/09/2014')]",['o']
726,727, Nenhuma entidade nomeada foi detectada.,['o']
727,728," [('T': PESSOA, 'E': Parte), ('T': LEGISLACAO, 'E': agravo de instrumento), ('T': LEGISLACAO, 'E': recurso de revista)]",['o']
728,729," [('LEGISLACAO', 'artigo indicado'), ('JURISPRUDENCIA', 'acórdão recorrido'), ('JURISPRUDENCIA', 'decisão'), ('JURISPRUDENCIA', 'excerto da decisão'), ('JURISPRUDENCIA', 'prequestionamento')]",['o']
729,730," Nenhuma saída, pois não há entidades nomeadas no texto de entrada.",['o']
730,731," [('LEGISLACAO', 'CLT'), ('TEMPO', 'art. 896, I, do § 1.º-A')]",['o']
731,732," [('LEGISLACAO', 'CLT'), ('LEGISLACAO', 'art. 896, § 1.º-A, I')]",['o']
732,733," [('LEGISLACAO', 'Lei')]",['o']
733,734, Não há entidades nomeadas neste texto.,['o']
734,735, Nenhuma entidade reconhecida.,['o']
735,736, Não há entidades nomeadas nesse texto.,['o']
736,737," [('PESSOA', 'Ministros'), ('LOCAL', 'Segunda Turma'), ('ORGANIZACAO', 'Tribunal Superior do Trabalho')]",['o']
737,738," [('T': 'LOCAL', 'E': 'Brasília'), ('T': 'TEMPO', 'E': '11 de Maio de 2016')]",['o']
738,739," [('LEGISLACAO', 'MP 2.200-2/2001'), ('PESSOA', 'DELAÍDE MIRANDA ARANTES'), ('TEMPO', '12/05/2016'), ('ORGANIZACAO', 'Justiça do Trabalho'), ('LEGISLACAO', 'MP 2.200-2/2001'), ('ORGANIZACAO', 'Infra-Estrutura de Chaves Públicas Brasileira')]",['o']
739,740," [('T': LOCAL, 'E': '3ª Turma'), ('T': LEGISLACAO, 'E': 'LEI 13.015/2014')]",['o']
740,741," [('LOCAL', 'AlphaVille Pernambuco'), ('ORGANIZACAO', '02 Empreendimentos Imobiliários Ltda')]",['o']
741,742," [('T': LEGISLACAO, 'E': INTEMPESTIVIDADE), ('T': TEMPO, 'E': RECURSO ORDINÁRIO)].",['o']
742,743," [('LEGISLACAO', 'EMBARGOS DECLARATÓRIOS'), ('LEGISLACAO', 'IRREGULARIDADE DE REPRESENTAÇÃO')]",['o']
743,744," [('LEGISLACAO', 'Súmula 395 do TST')]",['o']
744,745," [('Legislação', 'CLT'), ('Jurisprudência', 'artigo 896, § 1º')]",['o']
745,746,"
[('T': PESSOA, 'E': 'Tribunal'), ('T': LEGISLACAO, 'E': 'agravo de instrumento'), ('T': ORGANIZACAO, 'E': 'substabelecimento')]",['o']
746,747," [('T': LEGISLACAO, 'E': instrumento)]",['o']
747,748," [('LEGISLACAO', 'Súmula nº 395, IV, do C.TST')]",['o']
748,749," [('Legislação', 'substabelecimento'), ('Legislação', 'outorga'), ('Legislação', 'substabelecente')]",['o']
749,750, Nenhuma entidade foi encontrada.,['o']
750,751," [('ORGANIZACAO', 'M. COMÉRCIO E TERRAPLENAGEM LTDA.')]",['o']
751,752," [('T': LEGISLACAO, 'E': INTEMPESTIVIDADE), ('T': LEGISLACAO, 'E': RECURSO ORDINÁRIO)]",['o']
752,753," [('LEGISLACAO', 'EMBARGOS DECLARATÓRIOS'), ('LEGISLACAO', 'IRREGULARIDADE DE REPRESENTAÇÃO')]",['o']
753,754," [('LEGISLACAO', 'RECURSO'), ('LEGISLACAO', 'REVISTA'), ('LEGISLACAO', 'ACÓRDÃO'), ('LEGISLACAO', 'REGIONAL'), ('LEGISLACAO', 'PREQUESTIONAMENTO'), ('LEGISLACAO', 'MATÉRIA'), ('LEGISLACAO', 'OBJETO'), ('LEGISLACAO', 'APELO')]",['o']
754,755," [('T': 'JURISPRUDENCIA', 'E': 'DIVERGÊNCIA JURISPRUDENCIAL')]",['o']
755,756," [('LEGISLACAO', 'LEI 13.015/2014')]",['o']
756,757,"Resposta: 
[('LEGISLACAO', 'Lei 13.015/2014'), ('JURISPRUDENCIA', 'inciso I'), ('JURISPRUDENCIA', 'decisão recorrida'), ('JURISPRUDENCIA', 'prequestionamento'), ('JURISPRUDENCIA', 'controvérsia'), ('JURISPRUDENCIA', 'recurso de revista')]",['o']
757,758," [('LEGISLACAO', '§ 8º'), ('JURISPRUDENCIA', 'dissenso de julgados')]",['o']
758,759," [('T': 'LEGISLACAO', 'E': 'Lei'), ('T': 'TEMPO', 'E': '19/10/2015'), ('T': 'JURISPRUDENCIA', 'E': 'Acórdão Regional'), ('T': 'JURISPRUDENCIA', 'E': 'Decisão Regional')]",['o']
759,760," [('T': LEGISLACAO, 'E': Alterações Legislativas), ('T': LEGISLACAO, 'E': Aspecto), ('T': LEGISLACAO, 'E': Admissibilidade), ('T': LEGISLACAO, 'E': Recurso de Revista)]",['o']
760,761," [('T': LEGISLACAO, 'E': apelo), ('T': LEGISLACAO, 'E': recurso de revista)]",['o']
761,762," [(TEMPO, 'Agravo'), (LEGISLACAO, 'instrumento')]",['o']
762,763, Nenhuma entidade foi reconhecida.,['o']
763,764," [('ORGANIZACAO', 'ALPHAVILLE PERNAMBUCO 02 EMPREENDIMENTOS IMOBILIÁRIOS LTDA')]",['o']
764,765," [('ORGANIZACAO', 'COMÉRCIO E TERRAPLENAGEM LTDA')]",['o']
765,766," [('T': PESSOA, 'E': Eliézio Ferreira da Silva)]",['o']
766,767," [('PESSOA', 'R.'), ('LEGISLACAO', 'Agravos de Instrumento'), ('ORGANIZACAO', 'Empresas'), ('LEGISLACAO', 'Recursos de Revista')]",['o']
767,768, Nenhuma entidade foi reconhecida.,['o']
768,769, Nenhuma entidade foi encontrada.,['o']
769,770," [('T': 'LEGISLACAO', 'E': 'Certidão'), ('T': 'LEGISLACAO', 'E': 'fl. 378')]",['o']
770,771," [('ORGANIZACAO', 'Ministério Público do Trabalho')]",['o']
771,772, Não há entidades nomeadas neste texto.,['o']
772,773," [('T': LOCAL, 'E': AlphaVille Pernambuco), ('T': ORGANIZACAO, 'E': 02 Empreendimentos Imobiliários LTDA), ('T': TEMPO, 'E': Tempestivo), ('T': LEGISLACAO, 'E': Fls. 359 e 361)]",['o']
773,774, Nenhuma entidade predefinida detectada.,['o']
774,775, Não há entidades nomeadas nesse texto.,['o']
775,776," [('LEGISLACAO', 'Súmula 395 do TST')]",['o']
776,777, Nenhuma entidade foi encontrada.,['o']
777,778," [('Legislação', 'CLT'), ('Jurisprudência', 'Acórdão'), ('Organização', 'Bela Karina Matrone Canfora')]",['o']
778,779," [('PESSOA', 'Kamilla Tatiany Ferle'), ('TEMPO', '2014'), ('TEMPO', '2015')]",['o']
779,780," [('T': 'ORGANIZACAO', 'E': 'substabelecimento'), ('T': 'TEMPO', 'E': 'prazo'), ('T': 'ORGANIZACAO', 'E': 'substabelecida'), ('T': 'TEMPO', 'E': 'final')]",['o']
780,781," [('T': LEGISLACAO, 'E': Súmula nº 395 do TST), ('T': PESSOA, 'E': Bela Karina Matrone Canfora), ('T': ORGANIZACAO, 'E': OAB/SP 211.300)]",['o']
781,782, Nenhuma entidade foi detectada.,['o']
